iter	Logloss
0	0.5102730085
1	0.3636137469
2	0.2618864182
3	0.1864269132
4	0.1443997829
5	0.1127639938
6	0.09079189006
7	0.07501276104
8	0.06009360017
9	0.05013873616
10	0.04457672765
11	0.04077682072
12	0.03795563568
13	0.03600839056
14	0.03452411215
15	0.03252652691
16	0.03175351252
17	0.03086944338
18	0.03038243621
19	0.03000336516
20	0.02972411109
21	0.02948321133
22	0.02920973695
23	0.0290620725
24	0.02893795528
25	0.02883806929
26	0.0285448189
27	0.02842524505
28	0.02837818715
29	0.02829915707
30	0.0281517983
31	0.02807299013
32	0.02804945708
33	0.02794531396
34	0.02789355933
35	0.02785931042
36	0.027851141
37	0.02781115406
38	0.02780361968
39	0.02777389996
40	0.02776628606
41	0.02776279114
42	0.02775928292
43	0.02775639016
44	0.02775329521
45	0.02773476209
46	0.02773254559
47	0.02770542217
48	0.02770419872
49	0.02770138022
50	0.02769963459
51	0.02769867954
52	0.0276911877
53	0.02768912294
54	0.02766126303
55	0.02765853048
56	0.02764073999
57	0.02762385499
58	0.02761288885
59	0.02760471402
60	0.02760223248
61	0.02760079501
62	0.02759816568
63	0.02759540842
64	0.02759284341
65	0.02758984977
66	0.02758824405
67	0.02757642241
68	0.02757604481
69	0.02757533433
70	0.02757512602
71	0.0275587401
72	0.02755621704
73	0.02755427552
74	0.027552986
75	0.02754221048
76	0.02754038299
77	0.02753333921
78	0.02753177383
79	0.02753128966
80	0.02753050346
81	0.02752333689
82	0.02752260186
83	0.02752175148
84	0.02751934903
85	0.02751366524
86	0.02751208992
87	0.02751043039
88	0.02750477643
89	0.02750419606
90	0.02750194506
91	0.02750031068
92	0.02749915433
93	0.02749612561
94	0.02748539454
95	0.02748337671
96	0.02748314909
97	0.02748148591
98	0.0274800654
99	0.02747784832
100	0.02747557334
101	0.02747453964
102	0.02747327234
103	0.02747292134
104	0.0274715903
105	0.02747158036
106	0.02746867414
107	0.02745512501
108	0.027452648
109	0.02745218824
110	0.02745160685
111	0.02745058894
112	0.02744720162
113	0.02744044832
114	0.02744040827
115	0.02743907883
116	0.02743703001
117	0.02743599397
118	0.0274341732
119	0.02743262727
120	0.02743217803
121	0.02743150147
122	0.02743093719
123	0.02743072156
124	0.02742954445
125	0.02742846149
126	0.02742837364
127	0.02742753569
128	0.02742738526
129	0.02742371521
130	0.02742097623
131	0.02742039864
132	0.02741900898
133	0.02741766668
134	0.02741702594
135	0.02741491718
136	0.02741401242
137	0.0274132157
138	0.02741198567
139	0.02741040772
140	0.02740931716
141	0.02740896002
142	0.02740663943
143	0.0274061231
144	0.02740445305
145	0.02740232236
146	0.02740176641
147	0.02740067526
148	0.02739797093
149	0.02739793321
150	0.02739214081
151	0.02738924175
152	0.02738835527
153	0.02738501224
154	0.02738280144
155	0.02737989406
156	0.02737846405
157	0.02737773062
158	0.02737701752
159	0.02737662851
160	0.02737610296
161	0.0273741879
162	0.02737287397
163	0.0273728573
164	0.02737228395
165	0.02737042824
166	0.02737030793
167	0.02736739469
168	0.02736556325
169	0.02736094737
170	0.02736001557
171	0.02735711885
172	0.02735683612
173	0.02735533287
174	0.02735509298
175	0.027354072
176	0.02735305205
177	0.02735114532
178	0.02734846438
179	0.02734677927
180	0.02734257797
181	0.02734071145
182	0.02734037361
183	0.02733903438
184	0.02733514636
185	0.02733151827
186	0.02733035725
187	0.02732996049
188	0.02732939153
189	0.0273279219
190	0.02732668603
191	0.02732666863
192	0.02732495136
193	0.02732461191
194	0.02732426998
195	0.02732270884
196	0.02732228943
197	0.02732057669
198	0.02732030449
199	0.02731840258
200	0.02731790657
201	0.02731759679
202	0.02731540207
203	0.02731385804
204	0.02731221971
205	0.02730946275
206	0.02730895518
207	0.02730802104
208	0.02730677742
209	0.02730607718
210	0.02730547869
211	0.02730545866
212	0.02730516468
213	0.02730473912
214	0.02730265346
215	0.0273001364
216	0.02729856268
217	0.02729643945
218	0.02729464412
